@relation data

@attribute MainActorName {"Amateur", "Star", "Super Star"}
@attribute SecondActorName {"Amateur", "Star", "Super Star"}
@attribute DirectorName {"Amateur", "Star", "Super Star"}
@attribute Genre1 {Action, Adventure, Animation, Comedy, Drama, Biography, Crime, Fantasy, Horror, Romance, Mystery, Family, Documentary}
@attribute Genre2 {Adventure, Animation, Family, Crime, Comedy, Drama, Fantasy, Horror, Mystery, Sci-Fi, Romance, History, Musical, Music, Biography, Thriller, War, Documentary}
@attribute Genre3 {Fantasy, Sci-Fi, Romance, Comedy, Western, Family, Drama, Thriller, Horror, Crime, Animation, History, Mystery, Sport, War, Biography, Musical, Music, Documentary, Film-Noir}
@attribute CountryOfOrigin {"USA", "UK", "New Zealand", "Canada", "Germany", "Australia", "China", "France", "Japan", "Spain", "Hong Kong", "Czech Republic", "Peru", "South Korea", "India", "Aruba", "Denmark", "Belgium", "South Africa", "Romania", "Chile", "Italy", "Netherlands", "Hungary", "Russia", "Greece", "Ireland", "Taiwan", "Iran", "West Germany", "Georgia", "Mexico", "Iceland", "Thailand", "Brazil", "Norway", "Argentina", "Poland", "Israel", "Indonesia", "Sweden"}
@attribute Budget REAL
@attribute Result {Success, Fail}

@data
"Star", "Amateur", "Amateur", "Drama", "Horror", "Thriller", "USA", 5000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Crime", "Drama", "USA", 5000000, "Success"
"Amateur", "Amateur", "Amateur", "Horror", "Mystery", "Sci-Fi", "USA", 5000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Animation", "USA", 5000000, "Success"
"Star", "Amateur", "Super Star", "Comedy", "Crime", "Drama", "USA", 5000000, "Fail"
"Super Star", "Amateur", "Amateur", "Biography", "Crime", "Drama", "USA", 5000000, "Fail"
"Star", "Amateur", "Amateur", "Biography", "Crime", "Drama", "USA", 5000000, "Fail"
"Amateur", "Amateur", "Amateur", "Mystery", "Romance", "Thriller", "Germany", 5000000, "Fail"
"Star", "Amateur", "Star", "Comedy", "Drama", "Romance", "UK", 4500000, "Success"
"Star", "Star", "Amateur", "Action", "Crime", "Drama", "UK", 3000000, "Fail"
"Super Star", "Amateur", "Star", "Adventure", "Family", "Fantasy", "USA", 150000000, "Fail"
"Star", "Amateur", "Star", "Crime", "Drama", "Romance", "UK", 2300000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Family", "Romance", "USA", 4000000, "Success"
"Super Star", "Amateur", "Super Star", "Action", "Adventure", "Drama", "UK", 140000000, "Fail"
"Super Star", "Amateur", "Amateur", "Drama", "Horror", "Thriller", "France", 5000000, "Success"
"Super Star", "Amateur", "Super Star", "Comedy", "Crime", "Mystery", "UK", 4000000, "Success"
"Star", "Amateur", "Super Star", "Action", "Adventure", "Sci-Fi", "USA", 100000000, "Success"
"Amateur", "Amateur", "Amateur", "Crime", "Drama", "Fantasy", "USA", 3200000, "Success"
"Super Star", "Amateur", "Amateur", "Crime", "Mystery", "Thriller", "USA", 4000000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Mystery", "Thriller", "Spain", 3400000, "Success"
"Super Star", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 4000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 4000000, "Fail"
"Super Star", "Amateur", "Star", "Crime", "Drama", "Horror", "USA", 1300000, "Fail"
"Amateur", "Amateur", "Star", "Drama", "History", "Romance", "USA", 3977000, "Success"
"Amateur", "Amateur", "Star", "Adventure", "War", "Western", "USA", 3800000, "Fail"
"Amateur", "Amateur", "Amateur", "Biography", "Comedy", "Musical", "USA", 3768785, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Crime", "Drama", "Canada", 3500000, "Fail"
"Super Star", "Amateur", "Star", "Action", "Mystery", "Thriller", "UK", 30000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Music", "UK", 3500000, "Success"
"Amateur", "Amateur", "Star", "Crime", "Drama", "Thriller", "USA", 3500000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Fantasy", "Horror", "USA", 3500000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Mystery", "Thriller", "Argentina", 2000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Comedy", "Sci-Fi", "USA", 68000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Comedy", "Romance", "USA", 3500000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Biography", "Crime", "Canada", 3500000, "Fail"
"Super Star", "Star", "Amateur", "Biography", "Drama", "Thriller", "USA", 3500000, "Success"
"Star", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 3200000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Thriller", "UK", 3000000, "Success"
"Amateur", "Amateur", "Star", "Crime", "Documentary", "Drama", "Germany", 4000000, "Success"
"Amateur", "Amateur", "Amateur", "Horror", "Sci-Fi", "Thriller", "USA", 3000000, "Success"
"Amateur", "Amateur", "Amateur", "Biography", "Comedy", "Documentary", "USA", 3000000, "Success"
"Star", "Amateur", "Star", "Comedy", "Drama", "Family", "USA", 3000000, "Success"
"Amateur", "Amateur", "Star", "Adventure", "Drama", "War", "UK", 3000000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Comedy", "Sci-Fi", "USA", 3000000, "Success"
"Amateur", "Amateur", "Amateur", "Fantasy", "Horror", "Thriller", "USA", 2500000, "Success"
"Amateur", "Amateur", "Star", "Comedy", "Documentary", "Music", "USA", 3000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Comedy", "Crime", "USA", 3000000, "Success"
"Amateur", "Amateur", "Star", "Action", "Fantasy", "Horror", "USA", 3000000, "Success"
"Star", "Star", "Amateur", "Comedy", "Crime", "Thriller", "USA", 3500000, "Fail"
"Star", "Amateur", "Amateur", "Crime", "Drama", "Thriller", "USA", 25000000, "Success"
"Star", "Amateur", "Amateur", "Drama", "Sci-Fi", "Thriller", "Germany", 3000000, "Fail"
"Super Star", "Super Star", "Super Star", "Adventure", "Family", "Fantasy", "USA", 200000000, "Success"
"Amateur", "Amateur", "Star", "Crime", "Drama", "Music", "USA", 8000000, "Success"
"Amateur", "Amateur", "Star", "Adventure", "Family", "Fantasy", "USA", 2800000, "Success"
"Super Star", "Super Star", "Amateur", "Drama", "Sci-Fi", "Thriller", "USA", 34000000, "Fail"
"Amateur", "Amateur", "Amateur", "Horror", "Mystery", "Sci-Fi", "USA", 2500000, "Success"
"Super Star", "Star", "Amateur", "Comedy", "Drama", "Romance", "USA", 2500000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Family", "Musical", "USA", 34000, "Success"
"Amateur", "Amateur", "Star", "Comedy", "Documentary", "War", "USA", 2500000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "UK", 14000000, "Fail"
"Amateur", "Amateur", "Amateur", "Drama", "Romance", "Sci-Fi", "USA", 2500000, "Fail"
"Star", "Amateur", "Star", "Comedy", "Crime", "Drama", "USA", 2500000, "Fail"
"Amateur", "Amateur", "Amateur", "Animation", "Family", "Fantasy", "USA", 2280000, "Success"
"Amateur", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 2200000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Romance", "War", "USA", 2100000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Thriller", "UK", 2000000, "Success"
"Amateur", "Amateur", "Star", "Action", "Adventure", "Sci-Fi", "Australia", 2000000, "Success"
"Amateur", "Amateur", "Star", "Biography", "Crime", "Drama", "USA", 2000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Horror", "Mystery", "France", 2000000, "Success"
"Amateur", "Amateur", "Star", "Animation", "Comedy", "Drama", "France", 9500000, "Fail"
"Amateur", "Amateur", "Amateur", "Drama", "Music", "Romance", "UK", 2000000, "Success"
"Super Star", "Super Star", "Star", "Action", "Crime", "Drama", "USA", 2000000, "Success"
"Star", "Amateur", "Amateur", "Crime", "Drama", "Thriller", "USA", 2000000, "Success"
"Amateur", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "UK", 2000000, "Success"
"Amateur", "Amateur", "Amateur", "Animation", "Biography", "Documentary", "Israel", 1500000, "Success"
"Super Star", "Amateur", "Amateur", "Drama", "Mystery", "Thriller", "Spain", 3000000, "Fail"
"Amateur", "Amateur", "Star", "Biography", "Crime", "Documentary", "UK", 1000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Horror", "Thriller", "France", 1800000, "Success"
"Star", "Star", "Super Star", "Action", "Horror", "Thriller", "USA", 26000000, "Success"
"Amateur", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 2000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Biography", "Drama", "USA", 1100000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Mystery", "Romance", "Canada", 2000000, "Success"
"Star", "Amateur", "Star", "Comedy", "Crime", "Drama", "USA", 1500000, "Success"
"Amateur", "Amateur", "Amateur", "Crime", "Drama", "Thriller", "Argentina", 1500000, "Fail"
"Super Star", "Star", "Star", "Action", "Crime", "Mystery", "USA", 60000000, "Success"
"Super Star", "Amateur", "Amateur", "Action", "Crime", "Drama", "USA", 60000000, "Fail"
"Amateur", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 1250000, "Success"
"Amateur", "Amateur", "Star", "Comedy", "Crime", "Mystery", "USA", 1200000, "Success"
"Super Star", "Star", "Star", "Drama", "Sci-Fi", "Thriller", "USA", 80000000, "Fail"
"Amateur", "Amateur", "Star", "Comedy", "Drama", "Romance", "India", 7000000, "Success"
"Super Star", "Super Star", "Star", "Crime", "Drama", "Mystery", "Germany", 27000000, "Fail"
"Super Star", "Super Star", "Super Star", "Crime", "Drama", "Thriller", "USA", 1200000, "Success"
"Star", "Amateur", "Star", "Action", "Crime", "Thriller", "Indonesia", 1100000, "Success"
"Amateur", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 1000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Thriller", "UK", 1100000, "Success"
"Star", "Amateur", "Amateur", "Horror", "Mystery", "Sci-Fi", "USA", 1000000, "Success"
"Star", "Amateur", "Amateur", "Drama", "Horror", "Mystery", "USA", 1000000, "Success"
"Star", "Amateur", "Amateur", "Adventure", "Comedy", "Drama", "USA", 1000000, "Success"
"Amateur", "Amateur", "Star", "Comedy", "Drama", "Music", "USA", 900000, "Success"
"Amateur", "Amateur", "Amateur", "Biography", "Comedy", "Drama", "USA", 1000000, "Success"
"Super Star", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 1000000, "Success"
"Super Star", "Star", "Star", "Comedy", "Drama", "Romance", "USA", 7500000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Music", "UK", 3500000, "Success"
"Star", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 1000000, "Success"
"Star", "Star", "Amateur", "Adventure", "Comedy", "Family", "USA", 58000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Fantasy", "USA", 1000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Comedy", "Fantasy", "USA", 1000000, "Fail"
"Super Star", "Amateur", "Star", "Crime", "Drama", "Romance", "USA", 910000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Fantasy", "Thriller", "USA", 900000, "Fail"
"Super Star", "Star", "Amateur", "Action", "Drama", "Thriller", "USA", 15000000, "Success"
"Super Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 850000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Drama", "USA", 780000, "Success"
"Star", "Amateur", "Amateur", "Action", "Adventure", "Animation", "USA", 750000, "Success"
"Amateur", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 750000, "Success"
"Super Star", "Amateur", "Star", "Drama", "Fantasy", "Horror", "USA", 16000000, "Success"
"Star", "Amateur", "Amateur", "Crime", "Drama", "Horror", "UK", 900000, "Fail"
"Amateur", "Amateur", "Amateur", "Documentary", "Drama", "Sport", "USA", 700000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Musical", "Romance", "USA", 609000, "Success"
"Amateur", "Amateur", "Amateur", "Documentary", "History", "Music", "USA", 600000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Family", "Romance", "USA", 500000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Biography", "Drama", "USA", 500000, "Success"
"Amateur", "Amateur", "Amateur", "Biography", "Documentary", "Sport", "USA", 500000, "Success"
"Amateur", "Amateur", "Amateur", "Crime", "Drama", "Thriller", "USA", 500000, "Fail"
"Super Star", "Amateur", "Amateur", "Adventure", "Animation", "Comedy", "USA", 135000000, "Success"
"Amateur", "Amateur", "Star", "Drama", "History", "War", "UK", 2000000, "Fail"
"Super Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "UK", 450000, "Fail"
"Amateur", "Amateur", "Star", "Comedy", "Horror", "Musical", "USA", 500000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Musical", "Romance", "USA", 439000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 225000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Music", "Sweden", 25000000, "Fail"
"Super Star", "Star", "Amateur", "Action", "Fantasy", "Horror", "USA", 8000000, "Success"
"Star", "Amateur", "Star", "Drama", "Fantasy", "Musical", "USA", 45000000, "Fail"
"Amateur", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 250000, "Success"
"Amateur", "Amateur", "Star", "Crime", "Drama", "Romance", "USA", 250000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 250000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Horror", "Sci-Fi", "USA", 210000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Romance", "Sci-Fi", "USA", 100000, "Success"
"Amateur", "Amateur", "Star", "Crime", "Drama", "Thriller", "USA", 500000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 150000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Music", "Romance", "Ireland", 180000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Horror", "Sci-Fi", "USA", 40000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Crime", "Drama", "USA", 200000, "Fail"
"Amateur", "Amateur", "Amateur", "Crime", "Horror", "Thriller", "USA", 15000000, "Success"
"Amateur", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 65000, "Success"
"Star", "Amateur", "Star", "Action", "Crime", "Drama", "USA", 35000000, "Fail"
"Amateur", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 15000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Music", "Romance", "France", 4500, "Success"
"Amateur", "Amateur", "Star", "Drama", "Sci-Fi", "Thriller", "USA", 7000, "Success"
